"initial_alias","converted_alias","name","description","namespace"
"GO:0045202","ENSMUSG00000048988","Elfn1","leucine rich repeat and fibronectin type III, extracellular 1 [Source:MGI Symbol;Acc:MGI:2442479]","GO"
"GO:0045202","ENSMUSG00000049044","Rapgef4","Rap guanine nucleotide exchange factor (GEF) 4 [Source:MGI Symbol;Acc:MGI:1917723]","GO"
"GO:0045202","ENSMUSG00000049107","Ntf3","neurotrophin 3 [Source:MGI Symbol;Acc:MGI:97380]","GO"
"GO:0045202","ENSMUSG00000049176","Frmpd4","FERM and PDZ domain containing 4 [Source:MGI Symbol;Acc:MGI:3042378]","GO"
"GO:0045202","ENSMUSG00000049280","Olfr509","olfactory receptor 509 [Source:MGI Symbol;Acc:MGI:3030343]","GO"
"GO:0045202","ENSMUSG00000049303","Syt12","synaptotagmin XII [Source:MGI Symbol;Acc:MGI:2159601]","GO"
"GO:0045202","ENSMUSG00000049511","Htr1b","5-hydroxytryptamine (serotonin) receptor 1B [Source:MGI Symbol;Acc:MGI:96274]","GO"
"GO:0045202","ENSMUSG00000049517","Rps23","ribosomal protein S23 [Source:MGI Symbol;Acc:MGI:1913725]","GO"
"GO:0045202","ENSMUSG00000049551","Fzd9","frizzled class receptor 9 [Source:MGI Symbol;Acc:MGI:1313278]","GO"
"GO:0045202","ENSMUSG00000049583","Grm5","glutamate receptor, metabotropic 5 [Source:MGI Symbol;Acc:MGI:1351342]","GO"
"GO:0045202","ENSMUSG00000049624","Slc17a5","solute carrier family 17 (anion/sugar transporter), member 5 [Source:MGI Symbol;Acc:MGI:1924105]","GO"
"GO:0045202","ENSMUSG00000049791","Fzd4","frizzled class receptor 4 [Source:MGI Symbol;Acc:MGI:108520]","GO"
"GO:0045202","ENSMUSG00000049796","Crh","corticotropin releasing hormone [Source:MGI Symbol;Acc:MGI:88496]","GO"
"GO:0045202","ENSMUSG00000049843","Olfr1102","olfactory receptor 1102 [Source:MGI Symbol;Acc:MGI:3030936]","GO"
"GO:0045202","ENSMUSG00000049939","Lrrc4","leucine rich repeat containing 4 [Source:MGI Symbol;Acc:MGI:2182081]","GO"
"GO:0045202","ENSMUSG00000050132","Sarm1","sterile alpha and HEAT/Armadillo motif containing 1 [Source:MGI Symbol;Acc:MGI:2136419]","GO"
"GO:0045202","ENSMUSG00000050272","Dscam","DS cell adhesion molecule [Source:MGI Symbol;Acc:MGI:1196281]","GO"
"GO:0045202","ENSMUSG00000050321","Neto1","neuropilin (NRP) and tolloid (TLL)-like 1 [Source:MGI Symbol;Acc:MGI:2180216]","GO"
"GO:0045202","ENSMUSG00000050377","Il31ra","interleukin 31 receptor A [Source:MGI Symbol;Acc:MGI:2180511]","GO"
"GO:0045202","ENSMUSG00000050379","Sept6","septin 6 [Source:MGI Symbol;Acc:MGI:1888939]","GO"
"GO:0045202","ENSMUSG00000050447","Lypd6","LY6/PLAUR domain containing 6 [Source:MGI Symbol;Acc:MGI:2443848]","GO"
"GO:0045202","ENSMUSG00000050511","Oprd1","opioid receptor, delta 1 [Source:MGI Symbol;Acc:MGI:97438]","GO"
"GO:0045202","ENSMUSG00000050556","Kcnb1","potassium voltage gated channel, Shab-related subfamily, member 1 [Source:MGI Symbol;Acc:MGI:96666]","GO"
"GO:0045202","ENSMUSG00000050587","Lrrc4c","leucine rich repeat containing 4C [Source:MGI Symbol;Acc:MGI:2442636]","GO"
"GO:0045202","ENSMUSG00000050783","Htr1f","5-hydroxytryptamine (serotonin) receptor 1F [Source:MGI Symbol;Acc:MGI:99842]","GO"
"GO:0045202","ENSMUSG00000050830","Vwc2","von Willebrand factor C domain containing 2 [Source:MGI Symbol;Acc:MGI:2442987]","GO"
"GO:0045202","ENSMUSG00000051111","Sv2c","synaptic vesicle glycoprotein 2c [Source:MGI Symbol;Acc:MGI:1922459]","GO"
"GO:0045202","ENSMUSG00000051136","Ghsr","growth hormone secretagogue receptor [Source:MGI Symbol;Acc:MGI:2441906]","GO"
"GO:0045202","ENSMUSG00000051177","Plcb1","phospholipase C, beta 1 [Source:MGI Symbol;Acc:MGI:97613]","GO"
"GO:0045202","ENSMUSG00000051331","Cacna1c","calcium channel, voltage-dependent, L type, alpha 1C subunit [Source:MGI Symbol;Acc:MGI:103013]","GO"
"GO:0045202","ENSMUSG00000051379","Flrt3","fibronectin leucine rich transmembrane protein 3 [Source:MGI Symbol;Acc:MGI:1918686]","GO"
"GO:0045202","ENSMUSG00000051391","Ywhag","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, gamma polypeptide [Source:MGI Symbol;Acc:MGI:108109]","GO"
"GO:0045202","ENSMUSG00000051401","Kctd16","potassium channel tetramerisation domain containing 16 [Source:MGI Symbol;Acc:MGI:1914659]","GO"
"GO:0045202","ENSMUSG00000051412","Vamp7","Mus musculus vesicle-associated membrane protein 7 (Vamp7), transcript variant 3, mRNA. [Source:RefSeq mRNA;Acc:NM_001359151]","GO"
"GO:0045202","ENSMUSG00000051790","Nlgn2","neuroligin 2 [Source:MGI Symbol;Acc:MGI:2681835]","GO"
"GO:0045202","ENSMUSG00000051980","Casr","calcium-sensing receptor [Source:MGI Symbol;Acc:MGI:1351351]","GO"
"GO:0045202","ENSMUSG00000052087","Rgs14","regulator of G-protein signaling 14 [Source:MGI Symbol;Acc:MGI:1859709]","GO"
"GO:0045202","ENSMUSG00000052301","Doc2a","double C2, alpha [Source:MGI Symbol;Acc:MGI:109446]","GO"
"GO:0045202","ENSMUSG00000052372","Il1rapl1","interleukin 1 receptor accessory protein-like 1 [Source:MGI Symbol;Acc:MGI:2687319]","GO"
"GO:0045202","ENSMUSG00000052374","Actn2","actinin alpha 2 [Source:MGI Symbol;Acc:MGI:109192]","GO"
"GO:0045202","ENSMUSG00000052572","Dlg2","discs large MAGUK scaffold protein 2 [Source:MGI Symbol;Acc:MGI:1344351]","GO"
"GO:0045202","ENSMUSG00000052581","Lrrtm4","leucine rich repeat transmembrane neuronal 4 [Source:MGI Symbol;Acc:MGI:2389180]","GO"
"GO:0045202","ENSMUSG00000052613","Pcdh15","protocadherin 15 [Source:MGI Symbol;Acc:MGI:1891428]","GO"
"GO:0045202","ENSMUSG00000052727","Map1b","microtubule-associated protein 1B [Source:MGI Symbol;Acc:MGI:1306778]","GO"
"GO:0045202","ENSMUSG00000052889","Prkcb","protein kinase C, beta [Source:MGI Symbol;Acc:MGI:97596]","GO"
"GO:0045202","ENSMUSG00000052911","Lamb2","laminin, beta 2 [Source:MGI Symbol;Acc:MGI:99916]","GO"
"GO:0045202","ENSMUSG00000053004","Hrh1","histamine receptor H1 [Source:MGI Symbol;Acc:MGI:107619]","GO"
"GO:0045202","ENSMUSG00000053024","Cntn2","contactin 2 [Source:MGI Symbol;Acc:MGI:104518]","GO"
"GO:0045202","ENSMUSG00000053025","Sv2b","synaptic vesicle glycoprotein 2 b [Source:MGI Symbol;Acc:MGI:1927338]","GO"
"GO:0045202","ENSMUSG00000053141","Ptprt","protein tyrosine phosphatase, receptor type, T [Source:MGI Symbol;Acc:MGI:1321152]","GO"
"GO:0045202","ENSMUSG00000053291","Rab4b","RAB4B, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:105071]","GO"
"GO:0045202","ENSMUSG00000053310","Nrgn","neurogranin [Source:MGI Symbol;Acc:MGI:1927184]","GO"
"GO:0045202","ENSMUSG00000053436","Mapk14","mitogen-activated protein kinase 14 [Source:MGI Symbol;Acc:MGI:1346865]","GO"
"GO:0045202","ENSMUSG00000053550","Shisa7","shisa family member 7 [Source:MGI Symbol;Acc:MGI:3605641]","GO"
"GO:0045202","ENSMUSG00000053580","Tanc2","tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2 [Source:MGI Symbol;Acc:MGI:2444121]","GO"
"GO:0045202","ENSMUSG00000053647","Gper1","G protein-coupled estrogen receptor 1 [Source:MGI Symbol;Acc:MGI:1924104]","GO"
"GO:0045202","ENSMUSG00000053819","Camk2d","calcium/calmodulin-dependent protein kinase II, delta [Source:MGI Symbol;Acc:MGI:1341265]","GO"
"GO:0045202","ENSMUSG00000053825","Ppfia2","protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 2 [Source:MGI Symbol;Acc:MGI:2443834]","GO"
"GO:0045202","ENSMUSG00000053930","Shisa6","shisa family member 6 [Source:MGI Symbol;Acc:MGI:2685725]","GO"
"GO:0045202","ENSMUSG00000053931","Cnn3","calponin 3, acidic [Source:MGI Symbol;Acc:MGI:1919244]","GO"
"GO:0045202","ENSMUSG00000054423","Cadps","Ca2+-dependent secretion activator [Source:MGI Symbol;Acc:MGI:1350922]","GO"
"GO:0045202","ENSMUSG00000054477","Kcnn2","potassium intermediate/small conductance calcium-activated channel, subfamily N, member 2 [Source:MGI Symbol;Acc:MGI:2153182]","GO"
"GO:0045202","ENSMUSG00000054640","Slc8a1","solute carrier family 8 (sodium/calcium exchanger), member 1 [Source:MGI Symbol;Acc:MGI:107956]","GO"
"GO:0045202","ENSMUSG00000054666","Olfr63","olfactory receptor 63 [Source:MGI Symbol;Acc:MGI:1335096]","GO"
"GO:0045202","ENSMUSG00000054693","Adam10","a disintegrin and metallopeptidase domain 10 [Source:MGI Symbol;Acc:MGI:109548]","GO"
"GO:0045202","ENSMUSG00000054728","Phactr1","phosphatase and actin regulator 1 [Source:MGI Symbol;Acc:MGI:2659021]","GO"
"GO:0045202","ENSMUSG00000054814","Usp46","ubiquitin specific peptidase 46 [Source:MGI Symbol;Acc:MGI:1916977]","GO"
"GO:0045202","ENSMUSG00000055022","Cntn1","contactin 1 [Source:MGI Symbol;Acc:MGI:105980]","GO"
"GO:0045202","ENSMUSG00000055026","Gabrg3","gamma-aminobutyric acid (GABA) A receptor, subunit gamma 3 [Source:MGI Symbol;Acc:MGI:95624]","GO"
"GO:0045202","ENSMUSG00000055078","Gabra5","gamma-aminobutyric acid (GABA) A receptor, subunit alpha 5 [Source:MGI Symbol;Acc:MGI:95617]","GO"
"GO:0045202","ENSMUSG00000055194","Actbl2","actin, beta-like 2 [Source:MGI Symbol;Acc:MGI:2444552]","GO"
"GO:0045202","ENSMUSG00000055254","Ntrk2","neurotrophic tyrosine kinase, receptor, type 2 [Source:MGI Symbol;Acc:MGI:97384]","GO"
"GO:0045202","ENSMUSG00000055368","Slc6a2","solute carrier family 6 (neurotransmitter transporter, noradrenalin), member 2 [Source:MGI Symbol;Acc:MGI:1270850]","GO"
"GO:0045202","ENSMUSG00000056073","Grik2","glutamate receptor, ionotropic, kainate 2 (beta 2) [Source:MGI Symbol;Acc:MGI:95815]","GO"
"GO:0045202","ENSMUSG00000056076","Eif3b","eukaryotic translation initiation factor 3, subunit B [Source:MGI Symbol;Acc:MGI:106478]","GO"
"GO:0045202","ENSMUSG00000056201","Cfl1","cofilin 1, non-muscle [Source:MGI Symbol;Acc:MGI:101757]","GO"
"GO:0045202","ENSMUSG00000056296","Synpr","synaptoporin [Source:MGI Symbol;Acc:MGI:1919253]","GO"
"GO:0045202","ENSMUSG00000056553","Ptprn2","protein tyrosine phosphatase, receptor type, N polypeptide 2 [Source:MGI Symbol;Acc:MGI:107418]","GO"
"GO:0045202","ENSMUSG00000056755","Grm7","glutamate receptor, metabotropic 7 [Source:MGI Symbol;Acc:MGI:1351344]","GO"
"GO:0045202","ENSMUSG00000056851","Pcbp2","poly(rC) binding protein 2 [Source:MGI Symbol;Acc:MGI:108202]","GO"
"GO:0045202","ENSMUSG00000056961","Olfr919","olfactory receptor 919 [Source:MGI Symbol;Acc:MGI:3030753]","GO"
"GO:0045202","ENSMUSG00000057179","Olfr747","olfactory receptor 747 [Source:MGI Symbol;Acc:MGI:3030581]","GO"
"GO:0045202","ENSMUSG00000057230","Aak1","AP2 associated kinase 1 [Source:MGI Symbol;Acc:MGI:1098687]","GO"
"GO:0045202","ENSMUSG00000057280","Musk","muscle, skeletal, receptor tyrosine kinase [Source:MGI Symbol;Acc:MGI:103581]","GO"
"GO:0045202","ENSMUSG00000057322","Rpl38","ribosomal protein L38 [Source:MGI Symbol;Acc:MGI:1914921]","GO"
"GO:0045202","ENSMUSG00000057531","Dtnbp1","dystrobrevin binding protein 1 [Source:MGI Symbol;Acc:MGI:2137586]","GO"
"GO:0045202","ENSMUSG00000057606","Colq","collagen-like tail subunit (single strand of homotrimer) of asymmetric acetylcholinesterase [Source:MGI Symbol;Acc:MGI:1338761]","GO"
"GO:0045202","ENSMUSG00000057666","Gapdh","glyceraldehyde-3-phosphate dehydrogenase [Source:MGI Symbol;Acc:MGI:95640]","GO"
"GO:0045202","ENSMUSG00000057897","Camk2b","calcium/calmodulin-dependent protein kinase II, beta [Source:MGI Symbol;Acc:MGI:88257]","GO"
"GO:0045202","ENSMUSG00000057914","Cacnb2","calcium channel, voltage-dependent, beta 2 subunit [Source:MGI Symbol;Acc:MGI:894644]","GO"
"GO:0045202","ENSMUSG00000058013","Sept11","septin 11 [Source:MGI Symbol;Acc:MGI:1277214]","GO"
"GO:0045202","ENSMUSG00000058188","Olfr746","olfactory receptor 746 [Source:MGI Symbol;Acc:MGI:3030580]","GO"
"GO:0045202","ENSMUSG00000058248","Kcnh1","potassium voltage-gated channel, subfamily H (eag-related), member 1 [Source:MGI Symbol;Acc:MGI:1341721]","GO"
"GO:0045202","ENSMUSG00000058443","Rpl10-ps3","ribosomal protein L10, pseudogene 3 [Source:MGI Symbol;Acc:MGI:3704336]","GO"
"GO:0045202","ENSMUSG00000058446","Znrf2","zinc and ring finger 2 [Source:MGI Symbol;Acc:MGI:1196246]","GO"
"GO:0045202","ENSMUSG00000058558","Rpl5","ribosomal protein L5 [Source:MGI Symbol;Acc:MGI:102854]","GO"
"GO:0045202","ENSMUSG00000058569","Tmed9","transmembrane p24 trafficking protein 9 [Source:MGI Symbol;Acc:MGI:1914761]","GO"
"GO:0045202","ENSMUSG00000058571","Gpc6","glypican 6 [Source:MGI Symbol;Acc:MGI:1346322]","GO"
"GO:0045202","ENSMUSG00000058600","Rpl30","ribosomal protein L30 [Source:MGI Symbol;Acc:MGI:98037]","GO"
"GO:0045202","ENSMUSG00000058655","Eif4b","eukaryotic translation initiation factor 4B [Source:MGI Symbol;Acc:MGI:95304]","GO"
"GO:0045202","ENSMUSG00000058806","Col13a1","collagen, type XIII, alpha 1 [Source:MGI Symbol;Acc:MGI:1277201]","GO"
"GO:0045202","ENSMUSG00000058831","Opn1sw","opsin 1 (cone pigments), short-wave-sensitive (color blindness, tritan) [Source:MGI Symbol;Acc:MGI:99438]","GO"
"GO:0045202","ENSMUSG00000058835","Abi1","abl-interactor 1 [Source:MGI Symbol;Acc:MGI:104913]","GO"
"GO:0045202","ENSMUSG00000058975","Kcnc1","potassium voltage gated channel, Shaw-related subfamily, member 1 [Source:MGI Symbol;Acc:MGI:96667]","GO"
"GO:0045202","ENSMUSG00000059003","Grin2a","glutamate receptor, ionotropic, NMDA2A (epsilon 1) [Source:MGI Symbol;Acc:MGI:95820]","GO"
"GO:0045202","ENSMUSG00000059005","Hnrnpa3","heterogeneous nuclear ribonucleoprotein A3 [Source:MGI Symbol;Acc:MGI:1917171]","GO"
"GO:0045202","ENSMUSG00000059040","Eno1b","enolase 1B, retrotransposed [Source:MGI Symbol;Acc:MGI:3648653]","GO"
"GO:0045202","ENSMUSG00000059069","Olfr749","olfactory receptor 749 [Source:MGI Symbol;Acc:MGI:3030583]","GO"
"GO:0045202","ENSMUSG00000059070","Rpl18","ribosomal protein L18 [Source:MGI Symbol;Acc:MGI:98003]","GO"
"GO:0045202","ENSMUSG00000059146","Ntrk3","neurotrophic tyrosine kinase, receptor, type 3 [Source:MGI Symbol;Acc:MGI:97385]","GO"
"GO:0045202","ENSMUSG00000059203","Il1rapl2","interleukin 1 receptor accessory protein-like 2 [Source:MGI Symbol;Acc:MGI:1913106]","GO"
"GO:0045202","ENSMUSG00000059213","Ddn","dendrin [Source:MGI Symbol;Acc:MGI:108101]","GO"
"GO:0045202","ENSMUSG00000059291","Rpl11","ribosomal protein L11 [Source:MGI Symbol;Acc:MGI:1914275]","GO"
"GO:0045202","ENSMUSG00000059456","Ptk2b","PTK2 protein tyrosine kinase 2 beta [Source:MGI Symbol;Acc:MGI:104908]","GO"
"GO:0045202","ENSMUSG00000059481","Plg","plasminogen [Source:MGI Symbol;Acc:MGI:97620]","GO"
"GO:0045202","ENSMUSG00000059602","Syn3","synapsin III [Source:MGI Symbol;Acc:MGI:1351334]","GO"
"GO:0045202","ENSMUSG00000059714","Flot1","flotillin 1 [Source:MGI Symbol;Acc:MGI:1100500]","GO"
"GO:0045202","ENSMUSG00000059857","Ntng1","netrin G1 [Source:MGI Symbol;Acc:MGI:1934028]","GO"
"GO:0045202","ENSMUSG00000059921","Unc5c","unc-5 netrin receptor C [Source:MGI Symbol;Acc:MGI:1095412]","GO"
"GO:0045202","ENSMUSG00000059974","Ntm","neurotrimin [Source:MGI Symbol;Acc:MGI:2446259]","GO"
"GO:0045202","ENSMUSG00000059991","Nptx2","neuronal pentraxin 2 [Source:MGI Symbol;Acc:MGI:1858209]","GO"
"GO:0045202","ENSMUSG00000060036","Rpl3","ribosomal protein L3 [Source:MGI Symbol;Acc:MGI:1351605]","GO"
"GO:0045202","ENSMUSG00000060073","Psma3","proteasome (prosome, macropain) subunit, alpha type 3 [Source:MGI Symbol;Acc:MGI:104883]","GO"
"GO:0045202","ENSMUSG00000060084","Olfr748","olfactory receptor 748 [Source:MGI Symbol;Acc:MGI:3030582]","GO"
"GO:0045202","ENSMUSG00000060216","Arrb2","arrestin, beta 2 [Source:MGI Symbol;Acc:MGI:99474]","GO"
"GO:0045202","ENSMUSG00000060429","Sntb1","syntrophin, basic 1 [Source:MGI Symbol;Acc:MGI:101781]","GO"
"GO:0045202","ENSMUSG00000060534","Dcc","deleted in colorectal carcinoma [Source:MGI Symbol;Acc:MGI:94869]","GO"
"GO:0045202","ENSMUSG00000060681","Slc9a6","solute carrier family 9 (sodium/hydrogen exchanger), member 6 [Source:MGI Symbol;Acc:MGI:2443511]","GO"
"GO:0045202","ENSMUSG00000060780","Lrrtm1","leucine rich repeat transmembrane neuronal 1 [Source:MGI Symbol;Acc:MGI:2389173]","GO"
"GO:0045202","ENSMUSG00000060882","Kcnd2","potassium voltage-gated channel, Shal-related family, member 2 [Source:MGI Symbol;Acc:MGI:102663]","GO"
"GO:0045202","ENSMUSG00000060890","Arr3","arrestin 3, retinal [Source:MGI Symbol;Acc:MGI:2159617]","GO"
"GO:0045202","ENSMUSG00000060938","Rpl26","ribosomal protein L26 [Source:MGI Symbol;Acc:MGI:106022]","GO"
"GO:0045202","ENSMUSG00000061477","Rps7","ribosomal protein S7 [Source:MGI Symbol;Acc:MGI:1333818]","GO"
"GO:0045202","ENSMUSG00000061601","Pclo","piccolo (presynaptic cytomatrix protein) [Source:MGI Symbol;Acc:MGI:1349390]","GO"
"GO:0045202","ENSMUSG00000061689","Dlgap4","DLG associated protein 4 [Source:MGI Symbol;Acc:MGI:2138865]","GO"
"GO:0045202","ENSMUSG00000061718","Ppp1r1b","protein phosphatase 1, regulatory inhibitor subunit 1B [Source:MGI Symbol;Acc:MGI:94860]","GO"
"GO:0045202","ENSMUSG00000061751","Kalrn","kalirin, RhoGEF kinase [Source:MGI Symbol;Acc:MGI:2685385]","GO"
"GO:0045202","ENSMUSG00000061762","Tac1","tachykinin 1 [Source:MGI Symbol;Acc:MGI:98474]","GO"
"GO:0045202","ENSMUSG00000061787","Rps17","ribosomal protein S17 [Source:MGI Symbol;Acc:MGI:1309526]","GO"
"GO:0045202","ENSMUSG00000061878","Sphk1","sphingosine kinase 1 [Source:MGI Symbol;Acc:MGI:1316649]","GO"
"GO:0045202","ENSMUSG00000061981","Flot2","flotillin 2 [Source:MGI Symbol;Acc:MGI:103309]","GO"
"GO:0045202","ENSMUSG00000062078","Qk","quaking [Source:MGI Symbol;Acc:MGI:97837]","GO"
"GO:0045202","ENSMUSG00000062151","Unc13c","unc-13 homolog C [Source:MGI Symbol;Acc:MGI:2149021]","GO"
"GO:0045202","ENSMUSG00000062209","Erbb4","erb-b2 receptor tyrosine kinase 4 [Source:MGI Symbol;Acc:MGI:104771]","GO"
"GO:0045202","ENSMUSG00000062232","Rapgef2","Rap guanine nucleotide exchange factor (GEF) 2 [Source:MGI Symbol;Acc:MGI:2659071]","GO"
"GO:0045202","ENSMUSG00000062312","Erbb2","erb-b2 receptor tyrosine kinase 2 [Source:MGI Symbol;Acc:MGI:95410]","GO"
"GO:0045202","ENSMUSG00000062372","Otof","otoferlin [Source:MGI Symbol;Acc:MGI:1891247]","GO"
"GO:0045202","ENSMUSG00000062542","Syt9","synaptotagmin IX [Source:MGI Symbol;Acc:MGI:1926373]","GO"
"GO:0045202","ENSMUSG00000062647","Rpl7a","ribosomal protein L7A [Source:MGI Symbol;Acc:MGI:1353472]","GO"
"GO:0045202","ENSMUSG00000062661","Ncs1","neuronal calcium sensor 1 [Source:MGI Symbol;Acc:MGI:109166]","GO"
"GO:0045202","ENSMUSG00000062694","Cav3","caveolin 3 [Source:MGI Symbol;Acc:MGI:107570]","GO"
"GO:0045202","ENSMUSG00000062825","Actg1","actin, gamma, cytoplasmic 1 [Source:MGI Symbol;Acc:MGI:87906]","GO"
"GO:0045202","ENSMUSG00000062991","Nrg1","neuregulin 1 [Source:MGI Symbol;Acc:MGI:96083]","GO"
"GO:0045202","ENSMUSG00000062995","Ica1","islet cell autoantigen 1 [Source:MGI Symbol;Acc:MGI:96391]","GO"
"GO:0045202","ENSMUSG00000063063","Ctnna2","catenin (cadherin associated protein), alpha 2 [Source:MGI Symbol;Acc:MGI:88275]","GO"
"GO:0045202","ENSMUSG00000063077","Kif1b","kinesin family member 1B [Source:MGI Symbol;Acc:MGI:108426]","GO"
"GO:0045202","ENSMUSG00000063260","Syt10","synaptotagmin X [Source:MGI Symbol;Acc:MGI:1859546]","GO"
"GO:0045202","ENSMUSG00000063358","Mapk1","mitogen-activated protein kinase 1 [Source:MGI Symbol;Acc:MGI:1346858]","GO"
"GO:0045202","ENSMUSG00000063434","Sorcs3","sortilin-related VPS10 domain containing receptor 3 [Source:MGI Symbol;Acc:MGI:1913923]","GO"
"GO:0045202","ENSMUSG00000063457","Rps15","ribosomal protein S15 [Source:MGI Symbol;Acc:MGI:98117]","GO"
"GO:0045202","ENSMUSG00000063506","Arhgap22","Rho GTPase activating protein 22 [Source:MGI Symbol;Acc:MGI:2443418]","GO"
"GO:0045202","ENSMUSG00000063524","Eno1","enolase 1, alpha non-neuron [Source:MGI Symbol;Acc:MGI:95393]","GO"
"GO:0045202","ENSMUSG00000063887","Nlgn1","neuroligin 1 [Source:MGI Symbol;Acc:MGI:2179435]","GO"
"GO:0045202","ENSMUSG00000064115","Cadm2","cell adhesion molecule 2 [Source:MGI Symbol;Acc:MGI:2442722]","GO"
"GO:0045202","ENSMUSG00000064177","Ghrl","ghrelin [Source:MGI Symbol;Acc:MGI:1930008]","GO"
"GO:0045202","ENSMUSG00000064329","Scn1a","sodium channel, voltage-gated, type I, alpha [Source:MGI Symbol;Acc:MGI:98246]","GO"
"GO:0045202","ENSMUSG00000064345","mt-Nd2","mitochondrially encoded NADH dehydrogenase 2 [Source:MGI Symbol;Acc:MGI:102500]","GO"
"GO:0045202","ENSMUSG00000066037","Hnrnpr","heterogeneous nuclear ribonucleoprotein R [Source:MGI Symbol;Acc:MGI:1891692]","GO"
"GO:0045202","ENSMUSG00000066189","Cacng3","calcium channel, voltage-dependent, gamma subunit 3 [Source:MGI Symbol;Acc:MGI:1859165]","GO"
"GO:0045202","ENSMUSG00000066279","Chrna10","cholinergic receptor, nicotinic, alpha polypeptide 10 [Source:MGI Symbol;Acc:MGI:3609260]","GO"
"GO:0045202","ENSMUSG00000066392","Nrxn3","neurexin III [Source:MGI Symbol;Acc:MGI:1096389]","GO"
"GO:0045202","ENSMUSG00000066607","Insyn1","inhibitory synaptic factor 1 [Source:MGI Symbol;Acc:MGI:2442108]","GO"
"GO:0045202","ENSMUSG00000066705","Fxyd6","FXYD domain-containing ion transport regulator 6 [Source:MGI Symbol;Acc:MGI:1890226]","GO"
"GO:0045202","ENSMUSG00000066877","Nck2","non-catalytic region of tyrosine kinase adaptor protein 2 [Source:MGI Symbol;Acc:MGI:1306821]","GO"
"GO:0045202","ENSMUSG00000066878","Gm10184","predicted pseudogene 10184 [Source:MGI Symbol;Acc:MGI:3704480]","GO"
"GO:0045202","ENSMUSG00000067220","Cnga1","cyclic nucleotide gated channel alpha 1 [Source:MGI Symbol;Acc:MGI:88436]","GO"
"GO:0045202","ENSMUSG00000067242","Lgi1","leucine-rich repeat LGI family, member 1 [Source:MGI Symbol;Acc:MGI:1861691]","GO"
"GO:0045202","ENSMUSG00000067274","Rplp0","ribosomal protein, large, P0 [Source:MGI Symbol;Acc:MGI:1927636]","GO"
"GO:0045202","ENSMUSG00000067336","Bmpr2","bone morphogenetic protein receptor, type II (serine/threonine kinase) [Source:MGI Symbol;Acc:MGI:1095407]","GO"
"GO:0045202","ENSMUSG00000067578","Cbln4","cerebellin 4 precursor protein [Source:MGI Symbol;Acc:MGI:2154433]","GO"
"GO:0045202","ENSMUSG00000067629","Syngap1","synaptic Ras GTPase activating protein 1 homolog (rat) [Source:MGI Symbol;Acc:MGI:3039785]","GO"
"GO:0045202","ENSMUSG00000067889","Sptbn2","spectrin beta, non-erythrocytic 2 [Source:MGI Symbol;Acc:MGI:1313261]","GO"
"GO:0045202","ENSMUSG00000068036","Afdn","afadin, adherens junction formation factor [Source:MGI Symbol;Acc:MGI:1314653]","GO"
"GO:0045202","ENSMUSG00000068240","Gm11808","predicted gene 11808 [Source:MGI Symbol;Acc:MGI:3649356]","GO"
"GO:0045202","ENSMUSG00000068614","Actc1","actin, alpha, cardiac muscle 1 [Source:MGI Symbol;Acc:MGI:87905]","GO"
"GO:0045202","ENSMUSG00000068615","Gjd2","gap junction protein, delta 2 [Source:MGI Symbol;Acc:MGI:1334209]","GO"
"GO:0045202","ENSMUSG00000068748","Ptprz1","protein tyrosine phosphatase, receptor type Z, polypeptide 1 [Source:MGI Symbol;Acc:MGI:97816]","GO"
"GO:0045202","ENSMUSG00000068798","Rap1a","RAS-related protein 1a [Source:MGI Symbol;Acc:MGI:97852]","GO"
"GO:0045202","ENSMUSG00000068923","Syt11","synaptotagmin XI [Source:MGI Symbol;Acc:MGI:1859547]","GO"
"GO:0045202","ENSMUSG00000069170","Adgrv1","adhesion G protein-coupled receptor V1 [Source:MGI Symbol;Acc:MGI:1274784]","GO"
"GO:0045202","ENSMUSG00000069601","Ank3","ankyrin 3, epithelial [Source:MGI Symbol;Acc:MGI:88026]","GO"
"GO:0045202","ENSMUSG00000069729","Arid1b","AT rich interactive domain 1B (SWI-like) [Source:MGI Symbol;Acc:MGI:1926129]","GO"
"GO:0045202","ENSMUSG00000069806","Cacng7","calcium channel, voltage-dependent, gamma subunit 7 [Source:MGI Symbol;Acc:MGI:1932374]","GO"
"GO:0045202","ENSMUSG00000070570","Slc17a7","solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 7 [Source:MGI Symbol;Acc:MGI:1920211]","GO"
"GO:0045202","ENSMUSG00000070687","Htr1d","5-hydroxytryptamine (serotonin) receptor 1D [Source:MGI Symbol;Acc:MGI:96276]","GO"
"GO:0045202","ENSMUSG00000070866","Zfp804a","zinc finger protein 804A [Source:MGI Symbol;Acc:MGI:2442949]","GO"
"GO:0045202","ENSMUSG00000070880","Gad1","glutamate decarboxylase 1 [Source:MGI Symbol;Acc:MGI:95632]","GO"
"GO:0045202","ENSMUSG00000071415","Rpl23","ribosomal protein L23 [Source:MGI Symbol;Acc:MGI:1929455]","GO"
